sample_id,true_label,true_class,predicted_label,predicted_class,correct,prob_Class 0,prob_Class 1,prob_Class 2,prob_Class 3,prob_Class 4,prob_Class 5,prob_Class 6,prob_Class 7
5568,0,Class 0,0,Class 0,1,0.9999951,1.8070709e-09,7.530838e-10,1.0404888e-08,1.4375797e-07,1.0404888e-08,7.530838e-10,4.766039e-06
5569,7,Class 7,7,Class 7,1,1.8070798e-09,1.178205e-11,1.0404938e-08,3.1697412e-12,6.7169856e-09,2.8271755e-11,1.6278522e-10,1.0
5570,7,Class 7,7,Class 7,1,4.2507945e-05,2.24901e-09,8.359656e-09,1.0404494e-08,2.5215247e-10,5.990789e-08,2.4966228e-08,0.9999573
5571,7,Class 7,1,Class 1,0,8.066498e-11,0.9553616,8.866175e-08,8.9546076e-10,1.9356024e-10,6.481156e-11,5.2593173e-13,0.044638306
5572,7,Class 7,7,Class 7,1,2.2941916e-13,6.78397e-11,3.2013566e-14,9.65624e-16,4.8135902e-08,3.2013566e-14,8.612654e-15,1.0
5573,7,Class 7,7,Class 7,1,3.4495253e-07,6.0507144e-10,9.188664e-06,4.7659983e-06,7.530767e-10,1.8250778e-11,1.166555e-09,0.9999857
5574,7,Class 7,7,Class 7,1,3.5538285e-13,1.2018255e-15,5.559963e-15,2.8838545e-15,1.0826316e-16,4.0241837e-16,3.2013566e-14,1.0
5575,7,Class 7,7,Class 7,1,0.00030452016,3.866058e-08,4.764217e-06,4.2493302e-05,2.226032e-07,3.4141885e-05,1.0298214e-06,0.99961287
5576,7,Class 7,7,Class 7,1,1.825104e-11,3.5538285e-13,3.518732e-11,6.8516465e-13,1.8070798e-09,1.3209717e-12,2.3170743e-15,1.0
5577,4,Class 4,7,Class 7,0,1.7244938e-07,9.03386e-10,1.9334486e-08,7.186716e-08,0.03618276,9.03386e-10,1.5689545e-10,0.963817
5578,7,Class 7,7,Class 7,1,5.4506854e-11,9.5608736e-14,2.2941908e-13,7.456499e-08,9.2804356e-08,2.799254e-09,9.2804356e-08,0.99999964
5579,7,Class 7,7,Class 7,1,1.2822186e-06,1.0404925e-08,5.991037e-08,1.8070775e-09,6.783973e-11,3.107445e-08,3.107445e-08,0.9999987
5580,7,Class 7,7,Class 7,1,6.919987e-15,6.988982e-17,4.4672323e-15,3.661219e-19,9.849828e-20,1.6937766e-18,8.612654e-15,1.0
5581,7,Class 7,7,Class 7,1,1.4513738e-09,3.9829237e-14,1.3204685e-12,0.0003790113,4.421438e-13,1.8063948e-09,3.9046508e-10,0.9996209
5582,7,Class 7,7,Class 7,1,4.7660433e-06,2.2715234e-11,3.5187145e-11,1.1550463e-07,1.451917e-09,1.166566e-09,1.0404888e-08,0.9999951
5583,7,Class 7,7,Class 7,1,3.5187252e-11,2.8553744e-13,1.178205e-11,4.4672323e-15,2.3170743e-15,2.3170743e-15,2.8553744e-13,1.0
5584,7,Class 7,7,Class 7,1,6.050801e-10,4.3794333e-11,8.443398e-11,1.05087196e-10,2.8271755e-11,3.9061315e-10,6.050801e-10,1.0
5585,7,Class 7,7,Class 7,1,2.0260416e-10,2.8553744e-13,1.178205e-11,6.050801e-10,3.483982e-09,2.2715345e-11,2.2941916e-13,1.0
5586,7,Class 7,7,Class 7,1,0.0004715285,1.0294095e-06,9.181557e-06,0.00030439842,4.28999e-07,1.1541419e-07,7.450648e-08,0.9992131
5587,7,Class 7,7,Class 7,1,2.8271755e-11,3.5187252e-11,6.233657e-16,3.6250618e-17,5.008521e-16,2.3170743e-15,3.2013566e-14,1.0
5588,7,Class 7,7,Class 7,1,0.0064633964,3.0500755e-06,2.7475747e-07,8.20566e-07,2.7475747e-07,4.214103e-05,0.0021641955,0.9913259
5589,0,Class 0,0,Class 0,1,0.99944645,6.0474514e-10,3.1367062e-10,1.6108867e-08,4.858921e-10,4.8109353e-08,8.191185e-05,0.0004716388
5590,7,Class 7,7,Class 7,1,3.13693e-10,6.7137464e-09,3.904248e-10,0.00047167245,2.2480215e-09,3.07528e-06,7.379317e-06,0.9995178
5591,7,Class 7,7,Class 7,1,8.4433814e-11,6.1111407e-12,1.05087196e-10,6.1111407e-12,2.249106e-09,5.4506875e-11,7.681853e-14,1.0
5592,6,Class 6,7,Class 7,0,0.0011219698,6.589675e-07,2.7462048e-07,1.1444609e-07,4.7223657e-06,1.4244064e-07,0.008040384,0.9908317
5593,7,Class 7,7,Class 7,1,3.5187252e-11,1.6770494e-16,1.5107183e-17,3.9844416e-14,5.4506875e-11,3.9061315e-10,2.5216276e-10,1.0
5594,7,Class 7,7,Class 7,1,1.0302155e-06,1.2950046e-08,3.138426e-10,6.650626e-07,3.8675413e-08,7.530847e-10,1.9862166e-06,0.9999963
5595,7,Class 7,7,Class 7,1,3.5187252e-11,6.783982e-11,3.5538217e-13,4.9100936e-12,1.3079261e-10,1.466406e-11,6.050801e-10,1.0
5596,7,Class 7,7,Class 7,1,1.5107183e-17,6.172095e-14,6.919987e-15,7.913985e-20,1.3474493e-16,5.559963e-15,2.3401853e-17,1.0
5597,6,Class 6,6,Class 6,1,2.0260382e-10,7.605977e-12,8.359999e-09,6.7169617e-09,1.8432979e-13,1.595859e-06,0.99999833,1.1550488e-07
5598,7,Class 7,7,Class 7,1,0.04463826,1.2249833e-06,1.7093626e-07,2.3852758e-08,3.3284577e-09,5.723616e-08,2.1487063e-09,0.9553602
5599,2,Class 2,2,Class 2,1,7.240681e-06,0.00015496694,0.9807397,6.522557e-07,9.192477e-10,2.7453406e-09,5.2406466e-07,0.01909687
5600,7,Class 7,7,Class 7,1,3.553815e-13,5.671407e-19,7.835829e-18,1.4957988e-15,6.172095e-14,7.681838e-14,1.8616867e-15,1.0
5601,7,Class 7,7,Class 7,1,4.250706e-05,3.8291246e-06,1.4233005e-05,1.595763e-06,1.2821399e-06,4.813294e-08,3.1072574e-08,0.99993646
5602,7,Class 7,7,Class 7,1,2.8271751e-11,8.4433974e-11,2.2715342e-11,2.0260413e-10,5.4506868e-11,1.6117788e-08,1.437588e-07,0.9999999
5603,0,Class 0,0,Class 0,1,0.99726236,1.0273999e-06,3.8188846e-06,1.0273999e-06,9.347344e-10,2.1988679e-05,1.6073665e-08,0.0027097065
5604,7,Class 7,7,Class 7,1,1.8251007e-11,1.0719357e-14,3.945092e-12,8.4433814e-11,1.1665716e-09,2.2715345e-11,2.5467788e-12,1.0
5605,7,Class 7,7,Class 7,1,3.906131e-10,1.8070796e-09,1.0508718e-10,1.8070796e-09,1.1550518e-07,4.3794326e-11,5.4506868e-11,0.9999999
5606,7,Class 7,7,Class 7,1,0.0001965266,8.2717946e-07,1.4224181e-05,0.00047157734,2.495023e-08,4.81031e-08,1.1542613e-07,0.9993166
5607,7,Class 7,7,Class 7,1,2.2715345e-11,6.91996e-15,7.681838e-14,6.78397e-11,1.1899567e-13,6.1111407e-12,3.9844342e-14,1.0
5608,7,Class 7,7,Class 7,1,3.518732e-11,6.8516465e-13,2.5721807e-14,8.5276144e-13,2.7992602e-09,2.0462499e-12,4.861612e-10,1.0
5609,5,Class 5,5,Class 5,1,1.6440887e-12,4.4231147e-13,5.5599416e-15,1.4957988e-15,4.4672323e-15,1.0,3.483982e-09,1.6278522e-10
5610,7,Class 7,7,Class 7,1,1.166563e-09,4.379401e-11,6.783932e-11,3.9061027e-10,7.382823e-06,1.6278433e-10,2.0260266e-10,0.9999926
5611,7,Class 7,7,Class 7,1,2.5216312e-10,9.280435e-08,1.0404933e-08,3.9061296e-10,1.437586e-07,2.2268932e-07,2.0060321e-08,0.9999995
5612,0,Class 0,0,Class 0,1,0.99999976,2.521627e-10,3.1384367e-10,1.4664056e-11,6.8516194e-13,7.530873e-10,1.17820476e-11,2.2268937e-07
5613,7,Class 7,7,Class 7,1,4.3794413e-11,2.8271755e-11,5.559963e-15,6.919987e-15,9.466493e-12,1.466406e-11,4.8136e-08,1.0
5614,7,Class 7,7,Class 7,1,4.959058e-14,9.560877e-14,1.3209667e-12,1.6770494e-16,2.3170743e-15,2.5216276e-10,1.6440887e-12,1.0
5615,7,Class 7,7,Class 7,1,1.3079249e-10,8.2774517e-07,9.280431e-08,1.4664046e-11,6.7169794e-09,4.379437e-11,3.906128e-10,0.99999905
5616,7,Class 7,7,Class 7,1,1.2819061e-06,2.5461573e-12,2.2709803e-11,0.0002447061,2.7985665e-09,7.5290224e-10,1.1779174e-11,0.999754
5617,7,Class 7,7,Class 7,1,2.2715345e-11,1.4957988e-15,1.0719357e-14,4.959058e-14,5.5599416e-15,5.5599416e-15,5.505054e-13,1.0
5618,2,Class 2,2,Class 2,1,1.6278265e-10,1.771534e-05,0.99998224,5.559843e-15,3.1696848e-12,2.5977855e-16,3.5537586e-13,3.867487e-08
5619,7,Class 7,7,Class 7,1,1.4810324e-13,3.6250618e-17,1.2018255e-15,1.8616867e-15,5.008521e-16,5.008521e-16,3.2013566e-14,1.0
5620,7,Class 7,7,Class 7,1,6.050801e-10,7.60599e-12,6.050801e-10,1.178205e-11,3.867563e-08,1.6440887e-12,9.560896e-14,1.0
5621,7,Class 7,7,Class 7,1,1.29500926e-08,1.0508718e-10,3.5538212e-13,1.4810322e-13,5.991044e-08,4.9590574e-14,9.5608756e-14,0.9999999
5622,7,Class 7,7,Class 7,1,2.5467837e-12,4.959068e-14,1.825104e-11,2.2941916e-13,3.518732e-11,1.0613537e-12,9.656276e-16,1.0
5623,7,Class 7,7,Class 7,1,0.00024470643,3.5178707e-11,1.4515689e-09,9.37071e-10,1.1662862e-09,3.4831296e-09,3.905176e-10,0.9997553
5624,7,Class 7,7,Class 7,1,1.6117667e-08,1.6117667e-08,3.4495483e-07,8.2773965e-07,5.9318386e-06,5.343524e-07,1.2949996e-08,0.9999924
5625,7,Class 7,7,Class 7,1,3.1384434e-10,2.5216323e-10,8.5275976e-13,4.959068e-14,2.799255e-09,6.050801e-10,3.1697412e-12,1.0
5626,7,Class 7,7,Class 7,1,2.4720564e-06,7.45646e-08,4.7660315e-06,1.8070665e-09,9.28037e-08,3.8675346e-08,1.611767e-08,0.9999926
5627,7,Class 7,7,Class 7,1,2.9126078e-17,3.2332878e-16,2.0872651e-16,3.589262e-15,1.6604873e-14,9.752554e-18,1.0613517e-12,1.0
5628,2,Class 2,1,Class 1,0,3.450782e-06,0.72403204,0.19478725,7.459125e-07,1.6123428e-07,1.8077122e-08,1.1669797e-08,0.081176296
5629,1,Class 1,2,Class 2,0,1.5904591e-06,0.0033703307,0.9966138,1.4470076e-09,1.2906243e-08,3.4721845e-09,6.0303e-10,1.418571e-05
5630,7,Class 7,7,Class 7,1,9.560896e-14,7.681853e-14,2.3401853e-17,4.4231147e-13,2.0462499e-12,2.2941916e-13,3.1697412e-12,1.0
5631,7,Class 7,7,Class 7,1,2.2715345e-11,9.466475e-12,1.05087196e-10,2.8553744e-13,1.3079238e-10,3.945092e-12,2.5978315e-16,1.0
5632,7,Class 7,7,Class 7,1,5.008521e-16,5.1089124e-20,1.5257865e-19,1.8802555e-17,1.3341423e-14,1.5107183e-17,4.5567907e-19,1.0
5633,7,Class 7,7,Class 7,1,1.437588e-07,1.1665715e-09,2.5467835e-12,1.0508718e-10,1.4664058e-11,3.5187315e-11,1.0613536e-12,0.9999999
5634,7,Class 7,7,Class 7,1,6.0508004e-10,3.9450916e-12,8.443381e-11,1.627852e-10,1.4375865e-07,1.320969e-12,1.1782048e-11,0.9999999
5635,7,Class 7,7,Class 7,1,3.5538217e-13,2.8838545e-15,5.559963e-15,4.4672323e-15,4.5117888e-17,3.2332878e-16,1.8990097e-19,1.0
5636,7,Class 7,7,Class 7,1,3.5187252e-11,3.945092e-12,2.5467788e-12,3.483982e-09,4.3361914e-09,5.3968576e-09,3.483982e-09,1.0
5637,7,Class 7,7,Class 7,1,6.716984e-09,1.7892332e-07,8.360011e-09,2.271534e-11,1.6117786e-08,6.716984e-09,2.8271748e-11,0.99999976
5638,7,Class 7,7,Class 7,1,1.0508718e-10,2.5216274e-10,3.9450916e-12,6.851633e-13,1.1550506e-07,3.518725e-11,2.0260413e-10,0.9999999
5639,3,Class 3,3,Class 3,1,4.2930066e-07,1.8069275e-09,1.2821123e-06,0.9999157,3.9058023e-10,5.343115e-07,1.6277149e-10,8.195031e-05
5640,7,Class 7,7,Class 7,1,9.280438e-08,2.8271751e-11,1.8433043e-13,3.1697407e-12,3.4839815e-09,2.0060366e-08,3.8675626e-08,0.9999999
5641,7,Class 7,7,Class 7,1,2.2268918e-07,1.1665704e-09,1.4519226e-09,3.5187214e-11,1.6278504e-10,8.2774505e-07,2.0060309e-08,0.9999989
5642,7,Class 7,7,Class 7,1,6.988982e-17,3.2655376e-18,5.058477e-18,1.8802555e-17,1.3608891e-18,3.169747e-12,4.959068e-14,1.0
5643,2,Class 2,2,Class 2,1,1.2938227e-08,0.00090897223,0.99908364,1.2938227e-08,6.8453554e-13,3.1046014e-08,3.5155073e-11,7.376112e-06
5644,0,Class 0,0,Class 0,1,0.98996514,9.096588e-06,2.7167081e-05,9.187311e-08,9.187311e-08,9.187311e-08,2.2265365e-09,0.009998394
5645,0,Class 0,0,Class 0,1,0.9947432,5.9007016e-06,3.3975564e-05,1.9757845e-06,6.6156895e-07,1.430031e-07,3.0605897e-06,0.005211015
5646,7,Class 7,7,Class 7,1,0.044632666,0.000121273406,2.9390499e-06,1.916248e-08,2.1272201e-07,1.8973237e-06,2.6475604e-07,0.9552407
5647,7,Class 7,7,Class 7,1,4.2933675e-07,9.280429e-08,3.4839782e-09,5.343565e-07,3.1074457e-08,2.0060309e-08,3.8675587e-08,0.9999989
5648,7,Class 7,7,Class 7,1,5.3433394e-07,4.250792e-05,5.9907855e-08,7.605661e-12,5.9907855e-08,4.8133916e-08,5.396624e-09,0.9999567
5649,7,Class 7,7,Class 7,1,3.1697412e-12,1.1899567e-13,1.5107183e-17,2.8838545e-15,4.4672323e-15,3.589262e-15,5.505054e-13,1.0
5650,5,Class 5,5,Class 5,1,1.3209692e-12,2.271539e-11,9.466475e-12,1.1782072e-11,4.959068e-14,1.0,1.8070798e-09,4.3361914e-09
5651,0,Class 0,7,Class 7,0,0.3415341,2.3169612e-11,2.8837082e-11,1.0508206e-06,6.851286e-09,3.5536412e-09,3.201201e-10,0.65846485
5652,7,Class 7,7,Class 7,1,1.178205e-11,1.6440887e-12,4.9100936e-12,1.825104e-11,2.2715345e-11,1.05087196e-10,1.0404938e-08,1.0
5653,7,Class 7,7,Class 7,1,3.945092e-12,2.8553744e-13,9.65624e-16,9.560896e-14,1.466406e-11,9.65624e-16,3.867563e-08,1.0
5654,0,Class 0,7,Class 7,0,0.0041913404,3.0638566e-06,2.759989e-07,1.289577e-08,1.7817278e-07,6.688808e-09,8.324943e-09,0.995805
5655,7,Class 7,1,Class 1,0,0.013259764,0.5471349,2.3490534e-07,2.3724813e-09,1.0867333e-06,5.6929044e-09,7.8655454e-08,0.43960395
5656,7,Class 7,7,Class 7,1,3.5187252e-11,1.843301e-13,2.0462499e-12,1.178205e-11,2.8271755e-11,1.466406e-11,8.4433814e-11,1.0
5657,7,Class 7,7,Class 7,1,6.783982e-11,5.3968576e-09,4.861612e-10,3.9061315e-10,6.172095e-14,3.9061315e-10,1.1665716e-09,1.0
5658,0,Class 0,0,Class 0,1,0.99999595,1.2950042e-08,1.7892263e-07,9.372966e-10,8.4433474e-11,7.5308443e-10,4.9100736e-12,3.8293524e-06
5659,7,Class 7,2,Class 2,0,2.6913453e-05,4.67419e-06,0.78797734,5.240562e-07,1.7722446e-09,1.2700453e-08,1.1440833e-09,0.21199054
5660,2,Class 2,2,Class 2,1,0.005184163,1.4086122e-05,0.98961735,5.9288418e-08,5.9288418e-08,5.340824e-09,9.2756863e-10,0.005184163
5661,7,Class 7,7,Class 7,1,4.8616117e-10,4.3794326e-11,6.1720946e-14,6.0508004e-10,1.6278552e-10,2.2715342e-11,9.280438e-08,0.9999999
5662,7,Class 7,7,Class 7,1,2.2486637e-09,2.2486637e-09,3.8668023e-08,2.0458474e-12,0.00019662254,2.2710923e-11,3.5180397e-11,0.99980336
5663,7,Class 7,7,Class 7,1,1.0719398e-14,7.681853e-14,3.589262e-15,4.5117888e-17,7.835829e-18,2.0872651e-16,1.0613537e-12,1.0
5664,7,Class 7,7,Class 7,1,0.00024470454,3.8665828e-08,5.9303925e-06,9.370646e-10,4.2922886e-07,4.2922886e-07,2.8264646e-11,0.9997485
5665,7,Class 7,7,Class 7,1,2.5467788e-12,2.2941916e-13,2.0666594e-14,5.559963e-15,1.0719398e-14,1.3209717e-12,5.4506875e-11,1.0
5666,7,Class 7,7,Class 7,1,7.530873e-10,4.9100923e-12,6.0507993e-10,1.8251001e-11,1.7892332e-07,4.3794322e-11,1.0719354e-14,0.99999976
5667,0,Class 0,0,Class 0,1,0.55448717,5.1458844e-08,1.1013367e-06,9.921071e-08,2.6690794e-08,1.1123216e-08,1.912745e-07,0.4455113
5668,7,Class 7,7,Class 7,1,3.9844416e-14,5.559963e-15,9.466493e-12,8.612654e-15,5.559963e-15,5.559963e-15,9.560896e-14,1.0
5669,7,Class 7,7,Class 7,1,9.2801194e-08,1.307881e-10,7.605728e-12,1.4233418e-05,1.4233418e-05,4.336042e-09,5.93168e-06,0.99996555
5670,7,Class 7,7,Class 7,1,1.9862216e-06,1.3079235e-10,7.53086e-10,3.1074485e-08,1.1665693e-09,9.372985e-10,7.53086e-10,0.999998
5671,7,Class 7,7,Class 7,1,9.560896e-14,1.6604873e-14,2.8553744e-13,9.560896e-14,1.8070798e-09,3.1384434e-10,3.589262e-15,1.0
5672,7,Class 7,7,Class 7,1,0.015392111,1.0135673e-06,1.0135673e-06,0.0007191807,7.263537e-06,4.1822615e-05,1.9541194e-06,0.9838356
5673,1,Class 1,1,Class 1,1,3.945092e-12,1.0,1.1665716e-09,2.8838435e-15,3.5187252e-11,1.178205e-11,3.5187252e-11,4.8136e-08
5674,7,Class 7,7,Class 7,1,3.0889682e-06,4.8808874e-10,9.317252e-08,0.33616695,3.9216264e-10,0.01570706,5.955414e-06,0.6481169
5675,7,Class 7,7,Class 7,1,4.3361914e-09,2.271539e-11,2.5216323e-10,1.1665716e-09,5.4506875e-11,2.5216323e-10,6.1111407e-12,1.0
5676,2,Class 2,2,Class 2,1,1.9849838e-06,2.7425282e-05,0.9993748,1.5948652e-06,2.0047787e-08,1.2814186e-06,5.928175e-06,0.0005869636
5677,7,Class 7,7,Class 7,1,0.00998487,0.0011194737,0.00010084457,2.7400935e-07,0.00015621334,1.4212381e-07,1.1306391e-05,0.9886268
5678,7,Class 7,7,Class 7,1,1.466404e-11,1.2822186e-06,4.861606e-10,8.3600025e-09,5.4506802e-11,4.3794274e-11,3.5187207e-11,0.9999987
5679,7,Class 7,7,Class 7,1,2.8256002e-07,0.0014367864,0.0022256556,0.000103991515,6.0474295e-06,0.17705783,5.3938566e-05,0.8191155
5680,7,Class 7,7,Class 7,1,1.15503006e-07,5.9909375e-08,1.7715338e-05,1.29498625e-08,6.7168657e-09,1.3079027e-10,1.1665507e-09,0.9999821
5681,7,Class 7,7,Class 7,1,4.4231147e-13,3.945092e-12,1.4810324e-13,5.008521e-16,1.6604873e-14,2.2715345e-11,1.8433046e-13,1.0
5682,7,Class 7,7,Class 7,1,3.413499e-05,1.1543704e-07,4.763255e-06,0.0003044587,1.4367399e-07,0.00024462192,8.272584e-07,0.999411
5683,7,Class 7,7,Class 7,1,0.000244698,1.6113304e-08,1.806577e-09,5.9302333e-06,1.7887356e-07,1.6113304e-08,2.7434802e-05,0.9997217
5684,7,Class 7,7,Class 7,1,1.5958618e-06,1.1665696e-09,1.0404941e-08,1.6117763e-08,7.530862e-10,2.8271708e-11,6.050791e-10,0.99999833
5685,7,Class 7,7,Class 7,1,0.0674395,0.000439702,7.636526e-05,9.504481e-05,0.00014722935,6.8791423e-06,2.5570036e-05,0.9317698
5686,7,Class 7,7,Class 7,1,1.9852816e-06,0.000471676,2.770298e-07,3.4479385e-07,5.3942975e-09,1.15450284e-07,3.865721e-08,0.99952567
5687,7,Class 7,7,Class 7,1,1.0138726e-13,1.9354036e-11,7.2657245e-13,4.142206e-10,0.1479753,8.953689e-11,4.5982564e-09,0.85202473
5688,7,Class 7,7,Class 7,1,6.650646e-07,2.0260402e-10,2.2491045e-09,6.0507965e-10,2.2491045e-09,2.271533e-11,1.17820415e-11,0.9999993
5689,7,Class 7,7,Class 7,1,7.60599e-12,4.3361914e-09,2.5216276e-10,7.530875e-10,8.5275976e-13,2.8271755e-11,1.1899567e-13,1.0
5690,7,Class 7,0,Class 0,0,0.99814594,5.9799476e-08,5.9799476e-08,0.00010181557,1.2798441e-06,6.704532e-09,8.344529e-09,0.0017508192
5691,7,Class 7,7,Class 7,1,4.8136e-08,1.8616937e-15,2.0462499e-12,4.3794413e-11,2.0462499e-12,8.443398e-11,2.8553744e-13,1.0
5692,7,Class 7,7,Class 7,1,0.015403947,6.548178e-07,6.548178e-07,1.1372539e-07,3.0595697e-08,2.4582603e-08,2.433983e-06,0.98459214
5693,7,Class 7,7,Class 7,1,6.050801e-10,2.249106e-09,6.851634e-13,3.945092e-12,1.6278522e-10,3.1384376e-10,5.4506875e-11,1.0
5694,7,Class 7,7,Class 7,1,2.8271755e-11,2.799255e-09,1.6278522e-10,2.5721761e-14,3.553815e-13,5.008521e-16,6.172095e-14,1.0
5695,6,Class 6,6,Class 6,1,1.2950092e-08,2.8553735e-13,1.33414194e-14,1.8433006e-13,3.1697405e-12,8.360011e-09,0.99999976,1.7892332e-07
5696,7,Class 7,7,Class 7,1,0.14713188,2.3248364e-05,7.78445e-06,0.00013386142,0.0055234935,9.688607e-06,1.6826674e-06,0.8471683
5697,7,Class 7,7,Class 7,1,6.851621e-13,2.5721761e-14,2.0462458e-12,4.959058e-14,6.78397e-11,8.612654e-15,1.3341423e-14,1.0
5698,7,Class 7,7,Class 7,1,2.2490565e-09,3.4839052e-09,1.6278162e-10,6.851483e-13,3.5186475e-11,4.423017e-13,2.2048556e-05,0.99997795
5699,7,Class 7,7,Class 7,1,0.00019662041,7.3813453e-06,9.2785136e-08,3.8667604e-08,3.0761282e-06,2.7710408e-07,2.4962114e-08,0.9997925
5700,7,Class 7,7,Class 7,1,3.4839807e-09,6.1111385e-12,2.546778e-12,4.33619e-09,2.771612e-07,7.456513e-08,1.8070792e-09,0.99999964
5701,7,Class 7,7,Class 7,1,0.00010199197,2.2266184e-07,7.455578e-08,7.381963e-06,3.107064e-08,1.04036495e-08,1.4232146e-05,0.99987614
5702,7,Class 7,0,Class 0,0,0.9576699,4.111633e-07,2.9465268e-06,0.006243961,5.0668383e-05,6.306234e-05,1.6965749e-05,0.035951994
5703,7,Class 7,7,Class 7,1,4.861612e-10,2.006033e-08,3.1697412e-12,7.530875e-10,1.1665716e-09,2.249106e-09,1.6440887e-12,1.0
5704,6,Class 6,5,Class 5,0,0.0002136305,8.9029054e-05,8.9029054e-05,0.0015309424,2.7121617e-08,0.7012599,0.29224527,0.0045721782
5705,7,Class 7,7,Class 7,1,0.00019660863,2.2263009e-07,2.7435099e-05,4.2498392e-05,3.448652e-07,2.2263009e-07,9.277957e-08,0.99973255
5706,7,Class 7,7,Class 7,1,2.5721682e-14,1.1899531e-13,6.851613e-13,3.076754e-06,4.3794197e-11,5.4506705e-11,7.5308515e-10,0.9999969
5707,7,Class 7,7,Class 7,1,1.4519241e-09,1.3209692e-12,2.0260416e-10,4.9100936e-12,5.505054e-13,1.6440887e-12,1.6440887e-12,1.0
5708,7,Class 7,7,Class 7,1,1.611779e-08,1.3209692e-12,1.0613537e-12,6.783982e-11,1.8070798e-09,1.6278554e-10,6.050801e-10,1.0
5709,7,Class 7,7,Class 7,1,3.483982e-09,3.5187252e-11,1.0613537e-12,9.466475e-12,6.851634e-13,5.4506875e-11,6.851634e-13,1.0
5710,7,Class 7,7,Class 7,1,3.5187252e-11,5.5599416e-15,6.91996e-15,3.9844342e-14,2.5721761e-14,1.4957988e-15,7.681838e-14,1.0
5711,0,Class 0,0,Class 0,1,0.9996171,2.2260416e-07,1.5952519e-06,1.4370363e-07,1.0298247e-06,5.341519e-07,2.7705516e-07,0.00037901005
5712,7,Class 7,7,Class 7,1,3.4153887e-05,8.359714e-09,2.2490256e-09,3.4494514e-07,1.2821745e-06,1.0404566e-08,1.4518722e-09,0.99996424
5713,7,Class 7,7,Class 7,1,1.0613537e-12,3.553815e-13,1.0613537e-12,7.530875e-10,1.4810324e-13,2.5216276e-10,8.5275976e-13,1.0
5714,7,Class 7,7,Class 7,1,9.373003e-10,1.05087196e-10,6.7169856e-09,8.443398e-11,3.1697412e-12,1.8070798e-09,1.3079261e-10,1.0
5715,7,Class 7,7,Class 7,1,1.2822186e-06,8.3600025e-09,4.910087e-12,7.530865e-10,1.8251015e-11,3.2013526e-14,1.1665701e-09,0.9999987
5716,7,Class 7,7,Class 7,1,2.0260416e-10,9.466475e-12,1.178205e-11,3.9061315e-10,1.3079238e-10,1.4519241e-09,1.1665716e-09,1.0
5717,7,Class 7,7,Class 7,1,4.959068e-14,6.172095e-14,1.4810324e-13,4.064306e-18,1.4958045e-15,3.589275e-15,9.560896e-14,1.0
5718,7,Class 7,7,Class 7,1,2.7716123e-07,9.373001e-10,9.373001e-10,1.1665713e-09,3.8675545e-08,2.0260411e-10,6.78398e-11,0.99999976
5719,7,Class 7,7,Class 7,1,4.2927815e-07,1.15489186e-07,5.9902206e-08,9.187532e-06,6.649736e-07,2.226588e-07,0.0001269384,0.99986243
5720,7,Class 7,7,Class 7,1,3.107449e-08,2.799255e-09,3.9061315e-10,8.360013e-09,2.5216323e-10,1.178205e-11,1.8070798e-09,1.0
5721,7,Class 7,7,Class 7,1,5.4506875e-11,1.2018255e-15,8.6985585e-17,3.9844416e-14,6.172095e-14,3.518732e-11,5.4506875e-11,1.0
5722,7,Class 7,7,Class 7,1,8.443398e-11,8.612654e-15,3.2013566e-14,4.9101027e-12,9.560914e-14,2.7992602e-09,2.249106e-09,1.0
5723,5,Class 5,5,Class 5,1,0.01198953,8.9400115e-10,2.9638983e-08,0.00036164006,0.02876959,0.9538043,7.817115e-05,0.0049965545
5724,5,Class 5,5,Class 5,1,1.7374301e-05,1.9479526e-06,3.383107e-07,1.967382e-08,1.257514e-06,0.7879837,3.0174795e-06,0.21199234
5725,7,Class 7,7,Class 7,1,6.716801e-09,3.984332e-14,3.1696538e-12,7.4563104e-08,3.9449837e-12,2.7441683e-05,1.1665395e-09,0.99997246
5726,7,Class 7,7,Class 7,1,0.00090842217,1.983206e-06,1.1532946e-07,1.4212268e-05,3.8616754e-08,9.174818e-06,0.0005864379,0.99847966
5727,4,Class 4,4,Class 4,1,6.7169457e-09,9.372948e-10,1.6278456e-10,1.1782002e-11,0.99999404,2.8553573e-13,4.4230884e-13,5.931854e-06
5728,7,Class 7,7,Class 7,1,7.681853e-14,9.466475e-12,5.559963e-15,1.2018255e-15,3.5538217e-13,1.4957988e-15,3.5538217e-13,1.0
5729,7,Class 7,7,Class 7,1,1.5958599e-06,1.7892302e-07,8.359997e-09,1.1665671e-09,1.8070764e-09,4.861603e-10,1.15504854e-07,0.9999981
5730,6,Class 6,6,Class 6,1,5.9941707e-10,2.8007156e-11,1.6287014e-12,2.498032e-10,3.4857995e-11,0.004169606,0.9906408,0.0051895296
5731,7,Class 7,7,Class 7,1,1.4519241e-09,3.518732e-11,3.945092e-12,9.373003e-10,1.0404959e-08,1.6278554e-10,1.1665716e-09,1.0
5732,1,Class 1,1,Class 1,1,8.352344e-09,0.99908257,0.00090897124,4.857152e-10,7.376104e-06,1.1655014e-09,1.0499079e-10,1.029275e-06
5733,7,Class 7,7,Class 7,1,0.0033117519,0.00037130364,0.015321018,9.989224e-05,0.00037130364,0.0011089023,0.00012432679,0.9792915
